ts	uptime	events	spool	db_bytes	wal_bytes	rss_bytes	handles	threads	pid
2026-08-29T21:02:02Z	2h1m45.321s	13202	0	145948672	383192	27242496	223	17	173015
2026-08-29T21:02:11Z	2h1m52.87s	13205	0	145948672	523272	30932992	223	17	173144
2026-08-29T21:32:13Z	2h31m54.067s	13287	0	147103744	111272	30171136	223	17	173144
2026-08-29T21:34:10Z	2h33m50.694s	13293	0	147103744	403792	31272960	223	17	177397
